time_s;vx;vel_smo.get_vx();vy;vel_smo.get_vy();wz;vel_smo.get_wz();phase[0].get_state();phase[1].get_state();phase[2].get_state();phase[3].get_state();phase[0].is_centered();phase[1].is_centered();phase[2].is_centered();phase[3].is_centered()
4.62042;0;0.0876989;0;0;0;0.568401;1;1;1;1;0;0;0;0
4.62342;0;0.0873988;0;0;0;0.5639;1;1;1;1;0;0;0;0
4.62642;0;0.0870988;0;0;0;0.5594;1;1;1;1;0;0;0;0
4.62942;0;0.0867988;0;0;0;0.554899;1;1;1;1;0;0;0;0
4.63242;0;0.0864988;0;0;0;0.550399;1;0;1;0;0;0;0;0
4.63542;0;0.0861987;0;0;0;0.545898;1;0;1;0;0;0;0;0
4.63842;0;0.0858987;0;0;0;0.541398;1;0;1;0;0;0;0;0
4.64142;0;0.0855987;0;0;0;0.536897;1;0;1;0;0;0;0;0
4.64442;0;0.0852987;0;0;0;0.532397;1;0;1;0;0;0;0;0
4.64742;0;0.0849986;0;0;0;0.527896;1;0;1;0;0;0;0;0
4.65042;0;0.0846986;0;0;0;0.523396;1;0;1;0;0;0;0;0
4.65342;0;0.0843986;0;0;0;0.518896;1;0;1;0;0;0;0;0
4.65642;0;0.0840985;0;0;0;0.514395;1;0;1;0;0;0;0;0
4.65942;0;0.0837985;0;0;0;0.509895;1;0;1;0;0;0;0;0
4.66242;0;0.0834985;0;0;0;0.505394;1;0;1;0;0;0;0;0
4.66542;0;0.0831985;0;0;0;0.500894;1;0;1;0;0;0;0;0
4.66842;0;0.0828984;0;0;0;0.496393;1;0;1;0;0;0;0;0
4.67142;0;0.0825984;0;0;0;0.491893;1;0;1;0;0;0;0;0
4.67442;0;0.0822984;0;0;0;0.487392;1;0;1;0;0;0;0;0
4.67742;0;0.0819984;0;0;0;0.482892;1;0;1;0;0;0;0;0
4.68042;0;0.0816983;0;0;0;0.478392;1;0;1;0;0;0;0;0
4.68342;0;0.0813983;0;0;0;0.473891;1;0;1;0;0;0;0;0
4.68642;0;0.0810983;0;0;0;0.469391;1;0;1;0;0;0;0;0
4.68942;0;0.0807982;0;0;0;0.46489;1;0;1;0;0;0;0;0
4.69242;0;0.0804982;0;0;0;0.46039;1;0;1;0;0;0;0;0
4.69542;0;0.0801982;0;0;0;0.455889;1;0;1;0;0;0;0;0
4.69842;0;0.0798982;0;0;0;0.451389;1;0;1;0;0;0;0;0
4.70142;0;0.0795981;0;0;0;0.446888;1;0;1;0;0;0;0;0
4.70442;0;0.0792981;0;0;0;0.442388;1;0;1;0;0;0;0;0
4.70742;0;0.0789981;0;0;0;0.437887;1;0;1;0;0;0;0;0
4.71042;0;0.0786981;0;0;0;0.433387;1;0;1;0;0;0;0;0
4.71342;0;0.078398;0;0;0;0.428887;1;0;1;0;0;0;0;0
4.71642;0;0.078098;0;0;0;0.424386;1;0;1;0;0;0;0;0
4.71942;0;0.077798;0;0;0;0.419886;1;0;1;0;0;0;0;0
4.72242;0;0.0774979;0;0;0;0.415385;1;0;1;0;0;0;0;0
4.72542;0;0.0771979;0;0;0;0.410885;1;0;1;0;0;0;0;0
4.72843;0;0.0768979;0;0;0;0.406384;1;0;1;0;0;0;0;0
4.73143;0;0.0765979;0;0;0;0.401884;1;0;1;0;0;0;0;0
4.73443;0;0.0762978;0;0;0;0.397383;1;0;1;0;0;0;0;0
4.73743;0;0.0759978;0;0;0;0.392883;1;0;1;0;0;0;0;0
4.74043;0;0.0756978;0;0;0;0.388383;1;0;1;0;0;0;0;0
4.74343;0;0.0753978;0;0;0;0.383882;1;0;1;0;0;0;0;0
4.74643;0;0.0750977;0;0;0;0.379382;1;0;1;0;0;0;0;0
4.74943;0;0.0747977;0;0;0;0.374881;1;0;1;0;0;0;0;0
4.75243;0;0.0744977;0;0;0;0.370381;1;0;1;0;1;1;1;1
4.75543;0;0.0741976;0;0;0;0.36588;1;0;1;0;0;0;0;0
4.75843;0;0.0738976;0;0;0;0.36138;1;0;1;0;0;0;0;0
4.76143;0;0.0735976;0;0;0;0.356879;1;0;1;0;0;0;0;0
4.76443;0;0.0732976;0;0;0;0.352379;1;0;1;0;0;0;0;0
4.76743;0;0.0729975;0;0;0;0.347879;1;0;1;0;0;0;0;0
4.77043;0;0.0726975;0;0;0;0.343378;1;0;1;0;0;0;0;0
4.77343;0;0.0723975;0;0;0;0.338878;1;0;1;0;0;0;0;0
4.77643;0;0.0720975;0;0;0;0.334377;1;0;1;0;0;0;0;0
4.77943;0;0.0717974;0;0;0;0.329877;1;0;1;0;0;0;0;0
4.78243;0;0.0714974;0;0;0;0.325376;1;0;1;0;0;0;0;0
4.78543;0;0.0711974;0;0;0;0.320876;1;0;1;0;0;0;0;0
4.78843;0;0.0708973;0;0;0;0.316375;1;0;1;0;0;0;0;0
4.79143;0;0.0705973;0;0;0;0.311875;1;0;1;0;0;0;0;0
4.79443;0;0.0702973;0;0;0;0.307374;1;0;1;0;0;0;0;0
4.79743;0;0.0699973;0;0;0;0.302874;1;0;1;0;0;0;0;0
4.80043;0;0.0696972;0;0;0;0.298374;1;0;1;0;0;0;0;0
4.80343;0;0.0693972;0;0;0;0.293873;1;0;1;0;0;0;0;0
4.80643;0;0.0690972;0;0;0;0.289373;1;0;1;0;0;0;0;0
4.80943;0;0.0687971;0;0;0;0.284872;1;0;1;0;0;0;0;0
4.81243;0;0.0684971;0;0;0;0.280372;1;0;1;0;0;0;0;0
4.81543;0;0.0681971;0;0;0;0.275871;1;0;1;0;0;0;0;0
4.81843;0;0.0678971;0;0;0;0.271371;1;0;1;0;0;0;0;0
4.82143;0;0.067597;0;0;0;0.26687;1;0;1;0;0;0;0;0
4.82443;0;0.067297;0;0;0;0.26237;1;0;1;0;0;0;0;0
4.82743;0;0.066997;0;0;0;0.25787;1;0;1;0;0;0;0;0
4.83043;0;0.066697;0;0;0;0.253369;1;0;1;0;0;0;0;0
4.83343;0;0.0663969;0;0;0;0.248869;1;0;1;0;0;0;0;0
4.83643;0;0.0660969;0;0;0;0.244368;1;0;1;0;0;0;0;0
4.83943;0;0.0657969;0;0;0;0.239868;1;0;1;0;0;0;0;0
4.84243;0;0.0654968;0;0;0;0.235367;1;0;1;0;0;0;0;0
4.84544;0;0.0651968;0;0;0;0.230867;1;0;1;0;0;0;0;0
4.84844;0;0.0648968;0;0;0;0.226366;1;0;1;0;0;0;0;0
4.85144;0;0.0645968;0;0;0;0.221866;1;0;1;0;0;0;0;0
4.85444;0;0.0642967;0;0;0;0.217366;1;0;1;0;0;0;0;0
4.85744;0;0.0639967;0;0;0;0.212865;1;0;1;0;0;0;0;0
4.86044;0;0.0636967;0;0;0;0.208365;1;0;1;0;0;0;0;0
4.86344;0;0.0633967;0;0;0;0.203864;1;0;1;0;0;0;0;0
4.86644;0;0.0630966;0;0;0;0.199364;1;0;1;0;0;0;0;0
4.86944;0;0.0627966;0;0;0;0.194863;1;0;1;0;0;0;0;0
4.87244;0;0.0624966;0;0;0;0.190363;1;1;1;1;0;0;0;0
4.87544;0;0.0621965;0;0;0;0.185862;1;1;1;1;0;0;0;0
4.87844;0;0.0618965;0;0;0;0.181362;1;1;1;1;0;0;0;0
4.88144;0;0.0615965;0;0;0;0.176861;0;1;0;1;0;0;0;0
4.88444;0;0.0612964;0;0;0;0.172361;0;1;0;1;0;0;0;0
4.88744;0;0.0609964;0;0;0;0.167861;0;1;0;1;0;0;0;0
4.89044;0;0.0606964;0;0;0;0.16336;0;1;0;1;0;0;0;0
4.89344;0;0.0603964;0;0;0;0.15886;0;1;0;1;0;0;0;0
4.89644;0;0.0600963;0;0;0;0.154359;0;1;0;1;0;0;0;0
4.89944;0;0.0597963;0;0;0;0.149859;0;1;0;1;0;0;0;0
4.90244;0;0.0594963;0;0;0;0.145358;0;1;0;1;0;0;0;0
4.90544;0;0.0591962;0;0;0;0.140858;0;1;0;1;0;0;0;0
4.90844;0;0.0588962;0;0;0;0.136357;0;1;0;1;0;0;0;0
4.91144;0;0.0585962;0;0;0;0.131857;0;1;0;1;0;0;0;0
4.91444;0;0.0582961;0;0;0;0.127357;0;1;0;1;0;0;0;0
4.91744;0;0.0579961;0;0;0;0.122856;0;1;0;1;0;0;0;0
4.92044;0;0.0576961;0;0;0;0.118356;0;1;0;1;0;0;0;0
4.92344;0;0.057396;0;0;0;0.113855;0;1;0;1;0;0;0;0
4.92644;0;0.057096;0;0;0;0.109355;0;1;0;1;0;0;0;0
4.92944;0;0.056796;0;0;0;0.104854;0;1;0;1;0;0;0;0
4.93244;0;0.0564959;0;0;0;0.100354;0;1;0;1;0;0;0;0
4.93544;0;0.0561959;0;0;0;0.0958534;0;1;0;1;0;0;0;0
4.93844;0;0.0558959;0;0;0;0.0913529;0;1;0;1;0;0;0;0
4.94144;0;0.0555959;0;0;0;0.0868525;0;1;0;1;0;0;0;0
4.94444;0;0.0552958;0;0;0;0.082352;0;1;0;1;0;0;0;0
4.94744;0;0.0549958;0;0;0;0.0778516;0;1;0;1;0;0;0;0
4.95044;0;0.0546958;0;0;0;0.0733511;0;1;0;1;0;0;0;0
4.95344;0;0.0543957;0;0;0;0.0688507;0;1;0;1;0;0;0;0
4.95644;0;0.0540957;0;0;0;0.0643502;0;1;0;1;0;0;0;0
4.95944;0;0.0537957;0;0;0;0.0598498;0;1;0;1;0;0;0;0
4.96245;0;0.0534956;0;0;0;0.0553493;0;1;0;1;0;0;0;0
4.96545;0;0.0531956;0;0;0;0.0508489;0;1;0;1;0;0;0;0
4.96845;0;0.0528956;0;0;0;0.0463485;0;1;0;1;0;0;0;0
4.97145;0;0.0525955;0;0;0;0.041848;0;1;0;1;0;0;0;0
4.97445;0;0.0522955;0;0;0;0.0373476;0;1;0;1;0;0;0;0
4.97745;0;0.0519955;0;0;0;0.0328471;0;1;0;1;0;0;0;0
4.98045;0;0.0516954;0;0;0;0.0283467;0;1;0;1;0;0;0;0
4.98345;0;0.0513954;0;0;0;0.0238462;0;1;0;1;0;0;0;0
4.98645;0;0.0510954;0;0;0;0.0193458;0;1;0;1;0;0;0;0
4.98945;0;0.0507954;0;0;0;0.0148453;0;1;0;1;0;0;0;0
4.99245;0;0.0504953;0;0;0;0.0103449;0;1;0;1;0;0;0;0
4.99545;0;0.0501953;0;0;0;0.0058444;0;1;0;1;0;0;0;0
4.99845;0;0.0498953;0;0;0;0.00134395;0;1;0;1;0;0;0;0
5.00145;0;0.0495952;0;0;0;0;0;1;0;1;1;1;1;1
5.00445;0;0.0492952;0;0;0;0;0;1;0;1;0;0;0;0
5.00745;0;0.0489952;0;0;0;0;0;1;0;1;0;0;0;0
5.01045;0;0.0486951;0;0;0;0;0;1;0;1;0;0;0;0
5.01345;0;0.0483951;0;0;0;0;0;1;0;1;0;0;0;0
5.01645;0;0.0480951;0;0;0;0;0;1;0;1;0;0;0;0
5.01945;0;0.047795;0;0;0;0;0;1;0;1;0;0;0;0
5.02245;0;0.047495;0;0;0;0;0;1;0;1;0;0;0;0
5.02545;0;0.047195;0;0;0;0;0;1;0;1;0;0;0;0
5.02845;0;0.0468949;0;0;0;0;0;1;0;1;0;0;0;0
5.03145;0;0.0465949;0;0;0;0;0;1;0;1;0;0;0;0
5.03445;0;0.0462949;0;0;0;0;0;1;0;1;0;0;0;0
5.03745;0;0.0459949;0;0;0;0;0;1;0;1;0;0;0;0
5.04045;0;0.0456948;0;0;0;0;0;1;0;1;0;0;0;0
5.04345;0;0.0453948;0;0;0;0;0;1;0;1;0;0;0;0
5.04645;0;0.0450948;0;0;0;0;0;1;0;1;0;0;0;0
5.04945;0;0.0447947;0;0;0;0;0;1;0;1;0;0;0;0
5.05245;0;0.0444947;0;0;0;0;0;1;0;1;0;0;0;0
5.05545;0;0.0441947;0;0;0;0;0;1;0;1;0;0;0;0
5.05845;0;0.0438946;0;0;0;0;0;1;0;1;0;0;0;0
5.06145;0;0.0435946;0;0;0;0;0;1;0;1;0;0;0;0
5.06445;0;0.0432946;0;0;0;0;0;1;0;1;0;0;0;0
5.06745;0;0.0429945;0;0;0;0;0;1;0;1;0;0;0;0
5.07045;0;0.0426945;0;0;0;0;0;1;0;1;0;0;0;0
5.07345;0;0.0423945;0;0;0;0;0;1;0;1;0;0;0;0
5.07646;0;0.0420945;0;0;0;0;0;1;0;1;0;0;0;0
5.07946;0;0.0417944;0;0;0;0;0;1;0;1;0;0;0;0
5.08246;0;0.0414944;0;0;0;0;0;1;0;1;0;0;0;0
5.08546;0;0.0411944;0;0;0;0;0;1;0;1;0;0;0;0
5.08846;0;0.0408943;0;0;0;0;0;1;0;1;0;0;0;0
5.09146;0;0.0405943;0;0;0;0;0;1;0;1;0;0;0;0
5.09446;0;0.0402943;0;0;0;0;0;1;0;1;0;0;0;0
5.09746;0;0.0399942;0;0;0;0;0;1;0;1;0;0;0;0
5.10046;0;0.0396942;0;0;0;0;0;1;0;1;0;0;0;0
5.10346;0;0.0393942;0;0;0;0;0;1;0;1;0;0;0;0
5.10646;0;0.0390941;0;0;0;0;0;1;0;1;0;0;0;0
5.10946;0;0.0387941;0;0;0;0;0;1;0;1;0;0;0;0
5.11246;0;0.0384941;0;0;0;0;0;1;0;1;0;0;0;0
5.11546;0;0.038194;0;0;0;0;0;1;0;1;0;0;0;0
5.11846;0;0.037894;0;0;0;0;0;1;0;1;0;0;0;0
5.12146;0;0.037594;0;0;0;0;1;1;1;1;0;0;0;0
5.12446;0;0.037294;0;0;0;0;1;1;1;1;0;0;0;0
5.12746;0;0.0369939;0;0;0;0;1;1;1;1;0;0;0;0
5.13046;0;0.0366939;0;0;0;0;1;0;1;0;0;0;0;0
5.13346;0;0.0363939;0;0;0;0;1;0;1;0;0;0;0;0
5.13646;0;0.0360938;0;0;0;0;1;0;1;0;0;0;0;0
5.13946;0;0.0357938;0;0;0;0;1;0;1;0;0;0;0;0
5.14246;0;0.0354938;0;0;0;0;1;0;1;0;0;0;0;0
5.14546;0;0.0351937;0;0;0;0;1;0;1;0;0;0;0;0
5.14846;0;0.0348937;0;0;0;0;1;0;1;0;0;0;0;0
5.15146;0;0.0345937;0;0;0;0;1;0;1;0;0;0;0;0
5.15446;0;0.0342936;0;0;0;0;1;0;1;0;0;0;0;0
5.15746;0;0.0339936;0;0;0;0;1;0;1;0;0;0;0;0
5.16046;0;0.0336936;0;0;0;0;1;0;1;0;0;0;0;0
5.16346;0;0.0333935;0;0;0;0;1;0;1;0;0;0;0;0
5.16646;0;0.0330935;0;0;0;0;1;0;1;0;0;0;0;0
5.16946;0;0.0327935;0;0;0;0;1;0;1;0;0;0;0;0
5.17246;0;0.0324935;0;0;0;0;1;0;1;0;0;0;0;0
5.17546;0;0.0321934;0;0;0;0;1;0;1;0;0;0;0;0
5.17846;0;0.0318934;0;0;0;0;1;0;1;0;0;0;0;0
5.18146;0;0.0315934;0;0;0;0;1;0;1;0;0;0;0;0
5.18446;0;0.0312933;0;0;0;0;1;0;1;0;0;0;0;0
5.18746;0;0.0309933;0;0;0;0;1;0;1;0;0;0;0;0
5.19046;0;0.0306933;0;0;0;0;1;0;1;0;0;0;0;0
5.19347;0;0.0303932;0;0;0;0;1;0;1;0;0;0;0;0
5.19647;0;0.0300932;0;0;0;0;1;0;1;0;0;0;0;0
5.19947;0;0.0297932;0;0;0;0;1;0;1;0;0;0;0;0
5.20247;0;0.0294932;0;0;0;0;1;0;1;0;0;0;0;0
5.20547;0;0.0291931;0;0;0;0;1;0;1;0;0;0;0;0
5.20847;0;0.0288931;0;0;0;0;1;0;1;0;0;0;0;0
5.21147;0;0.0285931;0;0;0;0;1;0;1;0;0;0;0;0
5.21447;0;0.028293;0;0;0;0;1;0;1;0;0;0;0;0
5.21747;0;0.027993;0;0;0;0;1;0;1;0;0;0;0;0
5.22047;0;0.027693;0;0;0;0;1;0;1;0;0;0;0;0
5.22347;0;0.0273929;0;0;0;0;1;0;1;0;0;0;0;0
5.22647;0;0.0270929;0;0;0;0;1;0;1;0;0;0;0;0
5.22947;0;0.0267929;0;0;0;0;1;0;1;0;0;0;0;0
5.23247;0;0.0264929;0;0;0;0;1;0;1;0;0;0;0;0
5.23547;0;0.0261928;0;0;0;0;1;0;1;0;0;0;0;0
5.23847;0;0.0258928;0;0;0;0;1;0;1;0;0;0;0;0
5.24147;0;0.0255928;0;0;0;0;1;0;1;0;0;0;0;0
5.24447;0;0.0252927;0;0;0;0;1;0;1;0;0;0;0;0
5.24747;0;0.0249927;0;0;0;0;1;0;1;0;0;0;0;0
5.25047;0;0.0246927;0;0;0;0;1;0;1;0;1;1;1;1
5.25347;0;0.0243927;0;0;0;0;1;0;1;0;0;0;0;0
5.25647;0;0.0240926;0;0;0;0;1;0;1;0;0;0;0;0
5.25947;0;0.0237926;0;0;0;0;1;0;1;0;0;0;0;0
5.26247;0;0.0234926;0;0;0;0;1;0;1;0;0;0;0;0
5.26547;0;0.0231925;0;0;0;0;1;0;1;0;0;0;0;0
5.26847;0;0.0228925;0;0;0;0;1;0;1;0;0;0;0;0
5.27147;0;0.0225925;0;0;0;0;1;0;1;0;0;0;0;0
5.27447;0;0.0222925;0;0;0;0;1;0;1;0;0;0;0;0
5.27747;0;0.0219924;0;0;0;0;1;0;1;0;0;0;0;0
5.28047;0;0.0216924;0;0;0;0;1;0;1;0;0;0;0;0
5.28347;0;0.0213924;0;0;0;0;1;0;1;0;0;0;0;0
5.28647;0;0.0210923;0;0;0;0;1;0;1;0;0;0;0;0
5.28947;0;0.0207923;0;0;0;0;1;0;1;0;0;0;0;0
5.29247;0;0.0204923;0;0;0;0;1;0;1;0;0;0;0;0
5.29547;0;0.0201922;0;0;0;0;1;0;1;0;0;0;0;0
5.29847;0;0.0198922;0;0;0;0;1;0;1;0;0;0;0;0
5.30147;0;0.0195922;0;0;0;0;1;0;1;0;0;0;0;0
5.30447;0;0.0192922;0;0;0;0;1;0;1;0;0;0;0;0
5.30748;0;0.0189921;0;0;0;0;1;0;1;0;0;0;0;0
5.31048;0;0.0186921;0;0;0;0;1;0;1;0;0;0;0;0
5.31348;0;0.0183921;0;0;0;0;1;0;1;0;0;0;0;0
5.31648;0;0.018092;0;0;0;0;1;0;1;0;0;0;0;0
5.31948;0;0.017792;0;0;0;0;1;0;1;0;0;0;0;0
5.32248;0;0.017492;0;0;0;0;1;0;1;0;0;0;0;0
5.32548;0;0.017192;0;0;0;0;1;0;1;0;0;0;0;0
5.32848;0;0.0168919;0;0;0;0;1;0;1;0;0;0;0;0
5.33148;0;0.0165919;0;0;0;0;1;0;1;0;0;0;0;0
5.33448;0;0.0162919;0;0;0;0;1;0;1;0;0;0;0;0
5.33748;0;0.0159918;0;0;0;0;1;0;1;0;0;0;0;0
5.34048;0;0.0156918;0;0;0;0;1;0;1;0;0;0;0;0
5.34348;0;0.0153918;0;0;0;0;1;0;1;0;0;0;0;0
5.34648;0;0.0150917;0;0;0;0;1;0;1;0;0;0;0;0
5.34948;0;0.0147917;0;0;0;0;1;0;1;0;0;0;0;0
5.35248;0;0.0144917;0;0;0;0;1;0;1;0;0;0;0;0
5.35548;0;0.0141917;0;0;0;0;1;0;1;0;0;0;0;0
5.35848;0;0.0138916;0;0;0;0;1;0;1;0;0;0;0;0
5.36148;0;0.0135916;0;0;0;0;1;0;1;0;0;0;0;0
5.36448;0;0.0132916;0;0;0;0;1;0;1;0;0;0;0;0
5.36748;0;0.0129915;0;0;0;0;1;0;1;0;0;0;0;0
5.37048;0;0.0126915;0;0;0;0;1;1;1;1;0;0;0;0
5.37348;0;0.0123915;0;0;0;0;1;1;1;1;0;0;0;0
5.37648;0;0.0120914;0;0;0;0;1;1;1;1;0;0;0;0
5.37948;0;0.0117914;0;0;0;0;1;1;1;1;0;0;0;0
5.38248;0;0.0114914;0;0;0;0;0;1;0;1;0;0;0;0
5.38548;0;0.0111914;0;0;0;0;0;1;0;1;0;0;0;0
5.38848;0;0.0108913;0;0;0;0;0;1;0;1;0;0;0;0
5.39148;0;0.0105913;0;0;0;0;0;1;0;1;0;0;0;0
5.39448;0;0.0102913;0;0;0;0;0;1;0;1;0;0;0;0
5.39748;0;0.00999123;0;0;0;0;0;1;0;1;0;0;0;0
5.40048;0;0.0096912;0;0;0;0;0;1;0;1;0;0;0;0
5.40348;0;0.00939117;0;0;0;0;0;1;0;1;0;0;0;0
5.40648;0;0.00909114;0;0;0;0;0;1;0;1;0;0;0;0
5.40948;0;0.00879111;0;0;0;0;0;1;0;1;0;0;0;0
5.41248;0;0.00849108;0;0;0;0;0;1;0;1;0;0;0;0
5.41548;0;0.00819105;0;0;0;0;0;1;0;1;0;0;0;0
5.41848;0;0.00789102;0;0;0;0;0;1;0;1;0;0;0;0
5.42148;0;0.00759099;0;0;0;0;0;1;0;1;0;0;0;0
5.42449;0;0.00729096;0;0;0;0;0;1;0;1;0;0;0;0
5.42749;0;0.00699093;0;0;0;0;0;1;0;1;0;0;0;0
5.43049;0;0.0066909;0;0;0;0;0;1;0;1;0;0;0;0
5.43349;0;0.00639087;0;0;0;0;0;1;0;1;0;0;0;0
5.43649;0;0.00609084;0;0;0;0;0;1;0;1;0;0;0;0
5.43949;0;0.00579081;0;0;0;0;0;1;0;1;0;0;0;0
5.44249;0;0.00549078;0;0;0;0;0;1;0;1;0;0;0;0
5.44549;0;0.00519075;0;0;0;0;0;1;0;1;0;0;0;0
5.44849;0;0.00489072;0;0;0;0;0;1;0;1;0;0;0;0
5.45149;0;0.00459069;0;0;0;0;0;1;0;1;0;0;0;0
5.45449;0;0.00429066;0;0;0;0;0;1;0;1;0;0;0;0
5.45749;0;0.00399063;0;0;0;0;0;1;0;1;0;0;0;0
5.46049;0;0.0036906;0;0;0;0;0;1;0;1;0;0;0;0
5.46349;0;0.00339057;0;0;0;0;0;1;0;1;0;0;0;0
5.46649;0;0.00309054;0;0;0;0;0;1;0;1;0;0;0;0
5.46949;0;0.00279051;0;0;0;0;0;1;0;1;0;0;0;0
5.47249;0;0.00249048;0;0;0;0;0;1;0;1;0;0;0;0
5.47549;0;0.00219045;0;0;0;0;0;1;0;1;0;0;0;0
5.47849;0;0.00189042;0;0;0;0;0;1;0;1;0;0;0;0
5.48149;0;0.00159039;0;0;0;0;0;1;0;1;0;0;0;0
5.48449;0;0.00129036;0;0;0;0;0;1;0;1;0;0;0;0
5.48749;0;0.000990327;0;0;0;0;0;1;0;1;0;0;0;0
5.49049;0;0.000690297;0;0;0;0;0;1;0;1;0;0;0;0
5.49349;0;0.000390267;0;0;0;0;0;1;0;1;0;0;0;0
5.49649;0;9.0237e-05;0;0;0;0;0;1;0;1;0;0;0;0
5.49949;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.50249;0;0;0;0;0;0;0;1;0;1;0;1;0;1
5.50549;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.50849;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.51149;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.51449;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.51749;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.52049;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.52349;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.52649;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.52949;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.53249;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.53549;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5385;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5415;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5445;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5475;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5505;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5535;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5565;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5595;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5625;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5655;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5685;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5715;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5745;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5775;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5805;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5835;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5865;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5895;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5925;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5955;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.5985;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.6015;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.6045;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.6075;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.6105;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.6135;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.6165;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.6195;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.6225;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.6255;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.6285;0;0;0;0;0;0;0;1;0;1;0;0;0;0
5.6315;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.6345;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.6375;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.6405;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.6435;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.6465;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.6495;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.6525;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.65551;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.65851;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.66151;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.66451;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.66751;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.67051;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.67351;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.67651;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.67951;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.68251;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.68551;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.68851;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.69151;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.69451;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.69751;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.70051;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.70351;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.70651;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.70951;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.71251;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.71551;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.71851;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.72151;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.72451;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.72751;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.73051;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.73351;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.73651;0;0;0;0;0;0;0;0;0;0;0;0;0;0
